chembl_id,drug_name,smiles,phase,target_proteins,target_count,hERG_results_hERG_inhibition,AMES_results_AMES_mutagenic,CYP3A4_results_CYP3A4_inhibition,PGP_results_PGP_inhibition,PAMPA_results_PAMPA_permeability,BBB_results_BBB_penetration,Solubility_results_logS,Lipophilicity_results_logP,hERG_flag,AMES_flag,CYP3A4_inhib,PGP_inhib,PAMPA_good,BBB_pen,logS,logP,admet_composite_score,safety_flags,target_coverage_score,composite_score,data_sources,ranking_rationale,insufficient_data
CHEMBL2105728,CRENOLANIB,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,3.0,['PDGFRB'],1,1.0,,,0.0,,0.0,-5.19,3.916500000000001,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: PDGFRB; Safety: None; logS=N/A,True
CHEMBL2105732,LEVOMILNACIPRAN HYDROCHLORIDE,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN.Cl,4.0,['SLC6A4'],1,,,,0.0,,1.0,-0.0927,2.1931999999999996,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SLC6A4; Safety: None; logS=N/A,True
CHEMBL2105738,GALETERONE,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12,3.0,['AR'],1,0.0,,,0.0,,1.0,-5.69,5.810800000000006,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: AR; Safety: None; logS=N/A,True
CHEMBL2105740,SITAXENTAN SODIUM,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+],4.0,['EDNRA'],1,0.0,,,0.0,,1.0,-4.12,1.5585399999999998,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: EDNRA; Safety: None; logS=N/A,True
CHEMBL2105749,SAMIDORPHAN L-MALATE,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3.O=C(O)C[C@H](O)C(=O)O,4.0,['OPRM1'],1,0.0,,,0.0,,1.0,-1.5,0.1600000000000005,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: OPRM1; Safety: None; logS=N/A,True
CHEMBL2105754,TRELAGLIPTIN SUCCINATE,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O.O=C(O)CCC(=O)O,3.0,['DPP4'],1,0.0,,,0.0,,1.0,-1.92,0.4693800000000018,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: DPP4; Safety: None; logS=N/A,True
CHEMBL2105755,NALDEMEDINE,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,4.0,['OPRM1'],1,1.0,,,0.0,,1.0,-5.22,3.4798000000000027,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: OPRM1; Safety: None; logS=N/A,True
CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O,4.0,"['KIT', 'PDGFRB']",2,0.0,,,0.0,,1.0,-6.06,5.2352200000000035,,,,,,,,,1.0,None,0.08695652173913043,31.521739130434785,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=2; Top targets: KIT, PDGFRB; Safety: None; logS=N/A",True
CHEMBL2105759,BARICITINIB,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,4.0,"['JAK1', 'JAK2']",2,0.0,,,0.0,,0.0,-1.71,1.09568,,,,,,,,,1.0,None,0.08695652173913043,31.521739130434785,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=2; Top targets: JAK1, JAK2; Safety: None; logS=N/A",True
CHEMBL2105762,OMARIGLIPTIN,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,3.0,['DPP4'],1,0.0,,,0.0,,1.0,-2.09,1.1421,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: DPP4; Safety: None; logS=N/A,True
CHEMBL2105842,CORTIVAZOL,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,2.0,['NR3C1'],1,0.0,,,1.0,,1.0,-5.71,4.300600000000004,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: NR3C1; Safety: None; logS=N/A,True
CHEMBL2106068,ATRASENTAN HYDROCHLORIDE,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1.Cl,3.0,['EDNRA'],1,0.0,,,0.0,,1.0,-3.01,5.1158000000000055,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: EDNRA; Safety: None; logS=N/A,True
CHEMBL2106195,DEXMEDETOMIDINE HYDROCHLORIDE,Cc1cccc([C@H](C)c2c[nH]cn2)c1C.Cl,3.0,"['ADRA2A', 'ADRA2B', 'ADRA2C']",3,0.0,,,,,1.0,-3.16,3.600140000000003,,,,,,,,,1.0,None,0.13043478260869565,34.78260869565217,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=3; Top targets: ADRA2A, ADRA2B, ADRA2C; Safety: None; logS=N/A",True
CHEMBL2106227,ETIFOXINE,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,3.0,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']",16,1.0,,,,,1.0,-4.36,4.230700000000003,,,,,,,,,1.0,None,0.6956521739130435,77.17391304347827,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=16; Top targets: GABRA1, GABRA2, GABRA3, GABRA4, GABRA5...; Safety: None; logS=N/A",True
CHEMBL2106615,BAZEDOXIFENE ACETATE,CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,4.0,['ESR1'],1,1.0,,,,,,-4.82,6.421920000000007,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: ESR1; Safety: None; logS=N/A,True
CHEMBL2106798,NERAMEXANE MESYLATE,CC1(C)CC(C)(C)CC(C)(N)C1.CS(=O)(=O)O,3.0,"['GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D', 'GRIN3A', 'GRIN3B']",7,1.0,,,0.0,,0.0,-0.0723,2.4440999999999997,,,,,,,,,1.0,None,0.30434782608695654,47.82608695652174,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=7; Top targets: GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D...; Safety: None; logS=N/A",True
CHEMBL2107067,TESTOSTERONE UNDECANOATE,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.0,['AR'],1,,,,1.0,,0.0,-8.05,7.960900000000009,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: AR; Safety: None; logS=N/A,True
CHEMBL2107339,ESMIRTAZAPINE MALEATE,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1.O=C(O)/C=C\C(=O)O,3.0,"['ADRA2A', 'ADRA2B', 'ADRA2C', 'HRH1']",4,,,,0.0,,1.0,-2.44,2.1907,,,,,,,,,1.0,None,0.17391304347826086,38.04347826086957,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=4; Top targets: ADRA2A, ADRA2B, ADRA2C, HRH1; Safety: None; logS=N/A",True
CHEMBL2107341,FISPEMIFENE,OCCOCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,2.0,['ESR1'],1,0.0,,,1.0,,1.0,-5.96,5.662300000000005,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: ESR1; Safety: None; logS=N/A,True
CHEMBL2107384,VICRIVIROC MALEATE,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C.O=C(O)/C=C\C(=O)O,2.0,['CCR5'],1,1.0,,,0.0,,0.0,-2.02,4.212540000000003,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: CCR5; Safety: None; logS=N/A,True
CHEMBL2107387,VORTIOXETINE HYDROBROMIDE,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,4.0,['SLC6A4'],1,0.0,,,0.0,,1.0,-3.28,4.442140000000004,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SLC6A4; Safety: None; logS=N/A,True
CHEMBL2107455,IGURATIMOD,CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,3.0,['PTGS2'],1,0.0,,,0.0,,1.0,-4.45,2.5251,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: PTGS2; Safety: None; logS=N/A,True
CHEMBL2107546,BUCINDOLOL HYDROCHLORIDE,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N.Cl,2.0,"['ADRA1B', 'ADRA1D']",2,0.0,,,1.0,,1.0,-2.6,3.8119800000000024,,,,,,,,,1.0,None,0.08695652173913043,31.521739130434785,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=2; Top targets: ADRA1B, ADRA1D; Safety: None; logS=N/A",True
CHEMBL2107729,ATACIGUAT,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,2.0,['GUCY1B1'],1,0.0,,,0.0,,0.0,-7.52,4.1289000000000025,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: GUCY1B1; Safety: None; logS=N/A,True
CHEMBL2107759,MILATAXEL,CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)C2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](CC(=O)OC(C)(C)C)c4ccco4)C(C)=C([C@@H](O)C(=O)[C@@]21C)C3(C)C,2.0,"['TUBB', 'TUBB1', 'TUBB2A', 'TUBB2B', 'TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB6', 'TUBB8']",9,0.0,,,0.0,,0.0,-5.0,4.063100000000002,,,,,,,,,1.0,None,0.391304347826087,54.347826086956516,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=9; Top targets: TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3...; Safety: None; logS=N/A",True
CHEMBL2107760,NEBENTAN,COc1ccccc1Oc1c(NS(=O)(=O)/C=C/c2ccccc2)nc(-c2ncccn2)nc1OC,2.0,['EDNRA'],1,0.0,,,0.0,,1.0,-4.75,4.155700000000002,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: EDNRA; Safety: None; logS=N/A,True
CHEMBL2107771,RALFINAMIDE,C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O,3.0,"['GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D', 'GRIN3A', 'GRIN3B']",7,,,,0.0,,,-3.2399999999999998,2.3681000000000005,,,,,,,,,1.0,None,0.30434782608695654,47.82608695652174,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=7; Top targets: GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D...; Safety: None; logS=N/A",True
CHEMBL2107801,RESEQUINIL,COc1cccc(-c2nccc3[nH]c(=O)c(-c4noc(C)n4)cc23)c1,2.0,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA5', 'GABRG1', 'GABRG2', 'GABRG3']",7,1.0,,,1.0,,0.0,-4.13,2.9571200000000006,,,,,,,,,1.0,None,0.30434782608695654,47.82608695652174,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=7; Top targets: GABRA1, GABRA2, GABRA3, GABRA5, GABRG1...; Safety: None; logS=N/A",True
CHEMBL2107823,GANDOTINIB,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1,2.0,['JAK2'],1,0.0,,,0.0,,1.0,-3.05,4.028340000000003,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: JAK2; Safety: None; logS=N/A,True
CHEMBL2107834,RIOCIGUAT,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,4.0,['GUCY1B1'],1,0.0,,,0.0,,1.0,-3.81,2.442699999999999,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: GUCY1B1; Safety: None; logS=N/A,True
CHEMBL2107911,ONERCEPT,N/A,3.0,['TNF'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: TNF; Safety: None; logS=N/A,True
CHEMBL2108080,PARNAPARIN SODIUM,N/A,3.0,['SERPINC1'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SERPINC1; Safety: None; logS=N/A,True
CHEMBL2108147,STREPTOKINASE,N/A,4.0,['PLG'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: PLG; Safety: None; logS=N/A,True
CHEMBL2108222,ALOXIPRIN,N/A,4.0,"['PTGS1', 'PTGS2']",2,,,,,,,,,,,,,,,,,1.0,None,0.08695652173913043,31.521739130434785,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=2; Top targets: PTGS1, PTGS2; Safety: None; logS=N/A",True
CHEMBL2108250,ANISTREPLASE,N/A,4.0,['PLG'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: PLG; Safety: None; logS=N/A,True
CHEMBL2108628,PACLITAXEL POLIGLUMEX,N/A,3.0,"['TUBB', 'TUBB1', 'TUBB2A', 'TUBB2B', 'TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB6', 'TUBB8']",9,,,,,,,,,,,,,,,,,1.0,None,0.391304347826087,54.347826086956516,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=9; Top targets: TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3...; Safety: None; logS=N/A",True
CHEMBL2108718,SEMULOPARIN SODIUM,N/A,3.0,['SERPINC1'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SERPINC1; Safety: None; logS=N/A,True
CHEMBL2108739,PLACULUMAB,N/A,2.0,['TNF'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: TNF; Safety: None; logS=N/A,True
CHEMBL2108887,AFELIMOMAB,N/A,2.0,['TNF'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: TNF; Safety: None; logS=N/A,True
CHEMBL2109084,DESMOTEPLASE,N/A,3.0,['PLG'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: PLG; Safety: None; logS=N/A,True
CHEMBL2109204,NADROPARIN CALCIUM,N/A,3.0,['SERPINC1'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SERPINC1; Safety: None; logS=N/A,True
CHEMBL2109325,AMG-191,N/A,1.0,['KIT'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: KIT; Safety: None; logS=N/A,True
CHEMBL2109341,CCR5MAB004,N/A,1.0,['CCR5'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: CCR5; Safety: None; logS=N/A,True
CHEMBL2109342,HGS-1025,N/A,1.0,['CCR5'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: CCR5; Safety: None; logS=N/A,True
CHEMBL2109343,LERONLIMAB,N/A,3.0,['CCR5'],1,,,,,,,,,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: CCR5; Safety: None; logS=N/A,True
CHEMBL2109574,ASG-5ME,N/A,1.0,"['TUBB', 'TUBB1', 'TUBB2A', 'TUBB2B', 'TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB6', 'TUBB8']",9,,,,,,,,,,,,,,,,,1.0,None,0.391304347826087,54.347826086956516,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=9; Top targets: TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3...; Safety: None; logS=N/A",True
CHEMBL2110372,RANITIDINE HYDROCHLORIDE,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,4.0,['HRH2'],1,0.0,,,0.0,,0.0,-1.6,1.8808,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: HRH2; Safety: None; logS=N/A,True
CHEMBL2110725,VINFLUNINE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,3.0,"['TUBB', 'TUBB1', 'TUBB2A', 'TUBB2B', 'TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB6', 'TUBB8']",9,0.0,,,1.0,,1.0,-5.87,5.078700000000006,,,,,,,,,1.0,None,0.391304347826087,54.347826086956516,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=9; Top targets: TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3...; Safety: None; logS=N/A",True
CHEMBL2110774,CHLORPHENOXAMINE,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,4.0,['HRH1'],1,1.0,,,0.0,,1.0,-3.5,4.181700000000004,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: HRH1; Safety: None; logS=N/A,True
CHEMBL2110900,DAPOXETINE,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,3.0,['SLC6A4'],1,0.0,,,0.0,,0.0,-4.24,4.911600000000004,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SLC6A4; Safety: None; logS=N/A,True
CHEMBL2110954,NERAMEXANE,CC1(C)CC(C)(C)CC(C)(N)C1,3.0,"['GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D', 'GRIN3A', 'GRIN3B']",7,,,,0.0,,0.0,-2.1,2.940100000000001,,,,,,,,,1.0,None,0.30434782608695654,47.82608695652174,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=7; Top targets: GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D...; Safety: None; logS=N/A",True
CHEMBL2111286,RANITIDINE BISMUTH CITRATE,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Bi+3],4.0,['HRH2'],1,1.0,,,0.0,,0.0,-4.41,-4.174399999999994,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: HRH2; Safety: None; logS=N/A,True
CHEMBL211456,EPHEDRINE,CN[C@@H](C)[C@H](O)c1ccccc1,4.0,"['ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']",5,1.0,,,0.0,,0.0,-0.8149999999999998,1.3279,,,,,,,,,1.0,None,0.21739130434782608,41.30434782608695,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=5; Top targets: ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C; Safety: None; logS=N/A",True
CHEMBL21333,PRANLUKAST,O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,3.0,['CYSLTR1'],1,0.0,,,1.0,,0.0,-6.05,4.627100000000003,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: CYSLTR1; Safety: None; logS=N/A,True
CHEMBL2146102,EPHEDRINE HYDROCHLORIDE,CN[C@@H](C)[C@H](O)c1ccccc1.Cl,4.0,"['ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']",5,1.0,,,0.0,,1.0,-0.11500000000000002,1.7497,,,,,,,,,1.0,None,0.21739130434782608,41.30434782608695,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=5; Top targets: ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C; Safety: None; logS=N/A",True
CHEMBL2147777,TENELIGLIPTIN,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.0,['DPP4'],1,1.0,,,0.0,,1.0,-3.42,1.5661200000000006,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: DPP4; Safety: None; logS=N/A,True
CHEMBL214796,NGD-8243,FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccc4C(F)(F)F)ccc23)cc1,2.0,['TRPV1'],1,0.0,,,1.0,,1.0,-3.66,6.473000000000002,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: TRPV1; Safety: None; logS=N/A,True
CHEMBL2159122,ELUXADOLINE,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,4.0,['OPRM1'],1,0.0,,,0.0,,1.0,-2.69,4.159040000000003,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: OPRM1; Safety: None; logS=N/A,True
CHEMBL2165326,APROCITENTAN,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,3.0,['EDNRA'],1,1.0,,,1.0,,1.0,-5.78,2.5318000000000005,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: EDNRA; Safety: None; logS=N/A,True
CHEMBL217092,SARACATINIB,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,2.0,['ABL1'],1,0.0,,,1.0,,1.0,-3.95,3.9395000000000024,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: ABL1; Safety: None; logS=N/A,True
CHEMBL2178570,AZD4818,CC(=O)Nc1ccc(O)cc1OC[C@@](C)(O)CNC1CCN(Cc2ccc(Cl)cc2)CC1,2.0,['CCR1'],1,1.0,,,0.0,,1.0,-2.23,3.3880000000000017,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: CCR1; Safety: None; logS=N/A,True
CHEMBL2178573,ILACIRNON,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,2.0,['CCR2'],1,1.0,,,0.0,,0.0,-4.32,4.365320000000002,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: CCR2; Safety: None; logS=N/A,True
